2/4/16,W,85,47.1,63.2,25,72,12,45,23,7,6,15,18,7,81,46.9,40,23,73.9,10,40,21,8,6,14,20,-7
4/10/16,W,78,47.4,35,19,63.2,7,38,19,4,6,7,19,4,89,36,35,21,85.7,13,47,14,4,3,9,15,-4
11/25/15,W,79,50.6,44,22,54.5,6,40,14,8,5,9,15,4,82,43.9,48.3,16,81.3,9,42,22,4,2,10,20,-4
1/9/16,W,75,54.7,29.4,27,77.8,6,37,19,7,7,13,16,13,80,48.8,64.7,14,42.9,9,35,26,9,5,13,23,-13
3/23/16,L,89,34.8,27.3,20,55,15,52,13,3,7,12,15,-12,80,43.8,40,21,61.9,7,48,24,5,5,8,18,12
12/18/15,W,80,51.3,38.1,22,81.8,6,38,18,11,5,7,12,14,74,47.3,36,17,88.2,4,34,19,4,6,13,19,-14
11/3/15,W,82,45.1,29.4,26,88.5,10,47,18,8,6,16,26,11,86,38.4,30.4,25,72,14,44,20,5,3,16,25,-11
11/11/15,W,89,48.3,27.8,31,90.3,17,56,22,7,7,8,18,16,87,46,41.4,17,64.7,11,37,28,2,7,12,24,-16
4/5/16,W,78,43.6,26.1,31,71,7,47,19,6,8,11,16,6,88,36.4,31.4,21,71.4,11,43,20,5,6,7,22,-6
12/28/15,L,88,43.2,30,24,62.5,11,46,23,5,5,7,19,-7,87,46,38.1,24,66.7,11,49,23,4,10,11,15,7
1/14/16,W,90,41.1,33.3,31,77.4,11,47,20,11,11,12,16,3,97,45.4,39.1,8,75,6,46,28,4,9,16,22,-3
3/26/16,W,73,53.4,41.4,28,89.3,7,48,24,6,7,13,18,24,85,43.5,26.7,20,65,9,36,22,6,1,7,18,-24
11/15/15,L,87,43.7,48.4,14,71.4,7,36,18,13,1,16,20,-6,76,51.3,40,24,79.2,9,42,23,8,5,20,19,6
4/12/16,W,95,50.5,40,19,84.2,16,52,25,11,5,14,20,24,77,45.5,42.9,25,52,7,32,24,8,6,14,18,-24
2/21/16,W,81,40.7,25,31,80.6,9,47,12,4,2,14,22,13,76,36.8,15,32,81.3,10,44,13,6,3,13,25,-13
3/28/16,L,93,40.9,33.3,23,69.6,12,40,19,4,7,11,21,-19,86,47.7,42.3,32,81.3,12,53,29,7,5,10,22,19
2/26/16,W,73,50.7,35.3,26,73.1,5,34,18,6,0,12,23,2,74,47.3,50,21,71.4,10,39,21,4,0,14,26,-2
2/19/16,L,88,43.2,27.8,34,73.5,11,45,22,7,7,8,19,-10,93,51.6,43.8,20,65,11,49,32,4,6,9,27,10
11/13/15,W,77,44.2,42.9,27,85.2,13,48,19,8,5,16,19,19,82,36.6,30.4,20,70,10,38,15,10,4,15,22,-19
12/20/15,L,94,37.2,27.6,17,94.1,13,49,12,8,3,12,18,-10,76,52.6,42.9,24,62.5,5,42,26,8,8,16,19,10
11/17/15,L,79,46.8,33.3,39,76.9,12,40,18,11,2,20,25,-5,80,53.8,37.9,27,66.7,9,34,31,10,6,20,29,5
1/20/16,W,83,55.4,37.9,17,70.6,9,37,23,7,5,13,15,6,85,50.6,46.2,15,73.3,8,33,30,8,1,14,19,-6
1/1/16,W,91,39.6,45.5,18,94.4,20,54,21,6,4,13,19,10,85,40,31.3,18,88.9,14,43,15,7,7,11,16,-10
12/14/15,L,79,36.7,35.7,26,84.6,15,45,10,9,6,21,21,-16,86,47.7,45.5,16,87.5,10,44,14,8,3,14,21,16
2/24/16,W,85,48.2,38.5,26,84.6,13,39,21,7,7,13,22,9,74,50,60,33,75.8,11,36,25,8,4,17,22,-9
12/17/15,L,97,36.1,23.1,28,71.4,9,46,18,7,10,8,22,-10,85,43.5,34.5,31,80.6,6,51,23,5,9,14,23,10
12/11/15,W,70,48.6,35,23,65.2,7,39,16,9,8,17,23,7,80,41.3,36.4,16,81.3,10,40,19,9,4,15,19,-7
1/18/16,W,85,50.6,54.2,18,72.2,8,36,24,8,4,8,17,12,76,51.3,35.7,19,89.5,8,40,24,4,4,14,18,-12
3/15/16,W,83,47,46.7,17,88.2,13,48,27,4,8,10,23,18,77,44.2,15.4,26,73.1,10,37,18,8,3,7,16,-18
3/14/16,L,83,44.6,30,31,87.1,10,42,12,5,9,7,18,-2,83,49.4,36,20,90,8,38,23,2,7,9,22,2
1/24/16,W,83,49.4,54.5,26,69.2,8,44,19,8,3,15,26,18,76,44.7,30.8,30,60,7,34,21,6,3,13,28,-18
2/2/16,W,74,47.3,33.3,32,78.1,8,35,15,9,3,13,22,7,79,46.8,38.7,15,73.3,8,38,23,5,4,17,26,-7
3/6/16,L,77,48.1,36.4,27,77.8,7,42,27,8,6,16,24,-6,78,48.7,44.8,37,64.9,8,37,27,9,4,11,21,6
3/17/16,W,88,36.4,31.8,38,78.9,15,57,11,5,5,15,21,7,91,38.5,28.6,23,69.6,9,48,21,9,7,15,32,-7
1/4/16,L,73,49.3,42.1,29,69,8,26,24,9,5,11,19,-22,74,55.4,51.5,26,88.5,11,40,25,6,4,14,22,22
1/28/16,W,85,43.5,40,29,72.4,15,50,21,7,11,10,19,10,87,43.7,38.9,20,50,12,40,20,6,8,10,19,-10
11/22/15,W,78,37.2,23.5,31,93.5,14,46,15,8,0,16,19,11,74,39.2,21.9,20,75,12,42,21,9,9,20,30,-11
2/28/16,L,80,48.8,47.6,18,72.2,8,32,21,5,1,5,24,-13,71,57.7,52.2,27,74.1,7,38,28,2,1,12,20,13
11/29/15,L,86,44.2,41.4,17,82.4,8,43,19,6,7,13,17,-5,94,42.6,40.7,20,80,13,50,24,4,9,10,15,5
12/26/15,W,81,51.9,44.8,19,73.7,9,44,31,7,10,9,17,21,81,42,42.9,18,88.9,9,38,25,3,5,13,17,-21
3/21/16,L,86,43,23.5,13,76.9,9,47,23,9,12,16,17,-3,87,40.2,42.1,19,68.4,10,46,18,11,5,15,12,3
1/14/16,W,83,45.8,29.4,22,81.8,11,45,17,6,7,12,16,4,82,46.3,38.5,11,78.6,9,43,15,4,2,18,23,-4
3/19/16,W,78,41,38.1,18,83.3,14,53,17,4,6,18,19,8,82,37.8,25,10,80,7,37,24,12,3,11,21,-8
10/28/15,L,93,48.4,33.3,13,84.6,7,36,22,11,9,13,18,-6,86,48.8,36.8,22,95.5,11,45,21,7,4,19,19,6
1/30/16,L,81,49.4,33.3,21,81,8,32,20,2,2,6,19,-14,82,54.9,39.1,21,85.7,10,43,24,4,4,10,21,14
2/5/16,W,80,51.3,54.5,25,88,8,42,19,6,4,14,23,26,73,45.2,20,27,77.8,5,36,17,7,2,15,23,-26
11/23/15,W,82,51.2,45,10,50,11,38,21,18,3,21,20,14,73,46.6,36.8,10,90,9,37,23,13,3,28,17,-14
3/10/16,W,93,47.3,35.3,19,78.9,9,40,29,14,4,8,12,8,86,45.3,50,13,92.3,11,50,23,5,5,21,18,-8
4/10/16,L,90,37.8,17.6,19,78.9,18,53,21,10,5,12,18,-6,77,44.2,37,18,77.8,7,46,19,7,6,13,18,6
12/28/15,W,72,51.4,29.4,28,78.6,5,36,25,5,5,17,18,6,82,47.6,27.3,24,58.3,6,32,25,12,4,15,29,-6
11/9/15,W,87,52.9,26.1,11,72.7,8,46,34,11,7,16,19,18,84,40.5,36.8,19,68.4,11,42,25,10,5,19,14,-18
12/3/15,W,80,50,55.6,18,72.2,10,48,27,8,8,15,21,20,80,37.5,12.5,25,84,9,37,19,6,6,11,17,-20
2/24/16,W,85,51.8,42.1,15,80,6,50,26,13,8,16,16,16,96,40.6,33.3,15,53.3,10,44,27,13,1,14,14,-16
10/30/15,W,86,46.5,40.9,13,100,12,56,23,7,4,18,16,27,77,40.3,31.3,15,53.3,2,32,17,6,6,15,17,-27
1/22/16,W,85,50.6,52.4,13,84.6,7,35,26,10,13,7,14,13,84,45.2,37.5,18,72.2,12,45,19,3,5,13,12,-13
1/17/16,W,90,46.7,25,28,82.1,6,51,22,7,5,7,21,29,81,35.8,26.1,25,76,5,45,20,4,6,13,23,-29
1/25/16,L,74,41.9,35.7,31,74.2,9,38,21,11,4,26,21,-30,85,51.8,42.3,25,84,10,45,31,15,3,21,25,30
4/8/16,L,85,42.4,21.4,28,82.1,8,45,20,6,8,10,12,-4,86,46.5,27.3,19,84.2,8,47,21,9,7,11,23,4
12/7/15,W,76,61.8,36.4,25,84,7,47,32,4,1,7,17,51,75,34.7,16.7,21,57.1,6,31,14,3,1,13,25,-51
12/26/15,W,81,48.1,70,17,94.1,10,41,21,11,12,13,10,15,86,44.2,27.8,6,83.3,8,36,25,6,3,15,16,-15
11/2/15,W,79,49.4,30.8,17,70.6,8,45,21,6,7,14,12,10,89,36,30.8,21,76.2,17,49,17,8,3,10,18,-10
11/25/15,W,81,40.7,28.6,19,73.7,12,52,23,6,4,14,12,5,83,41,27.3,12,75,9,46,21,7,1,13,21,-5
12/23/15,W,82,53.7,41.7,14,71.4,14,47,24,7,9,17,14,25,72,41.7,30,25,80,8,31,19,5,2,14,17,-25
4/13/16,W,74,47.3,26.1,26,76.9,8,42,24,8,3,15,19,5,77,40.3,30.8,21,81,11,41,20,8,2,12,23,-5
11/14/15,W,85,38.8,31.3,25,84,12,54,23,10,7,14,9,9,82,40.2,36.4,11,81.8,6,41,15,7,3,15,21,-9
1/12/16,W,85,48.2,35.7,27,81.5,11,49,20,9,5,17,20,10,91,41.8,26.1,26,65.4,11,41,22,8,2,12,24,-10
12/5/15,W,83,53,29.4,22,68.2,11,47,26,3,3,15,22,3,86,45.3,41.4,22,68.2,11,39,22,9,3,14,22,-3
3/5/16,W,81,49.4,34.8,19,84.2,11,46,31,6,5,22,21,10,81,45.7,37.5,21,66.7,7,33,21,13,4,21,19,-10
12/21/15,W,89,51.7,30,9,88.9,7,45,27,8,7,9,14,14,90,42.2,36.8,15,60,13,48,21,5,3,14,15,-14
1/27/16,W,90,55.6,52.2,21,85.7,12,49,34,7,3,14,28,31,73,38.4,26.7,52,67.3,12,40,14,7,11,15,22,-31
1/11/16,W,82,53.7,30.8,19,73.7,10,40,27,8,4,13,15,27,73,45.2,16.7,13,84.6,5,30,15,5,3,19,18,-27
11/7/15,W,81,55.6,42.9,23,65.2,6,42,35,11,3,13,26,20,73,46.6,31.6,31,64.5,6,33,15,7,0,15,18,-20
2/10/16,W,89,42.7,40,15,93.3,11,44,24,6,11,13,14,2,91,40.7,40,16,87.5,13,50,26,7,7,15,18,-2
3/26/16,L,86,43,26.7,17,82.4,13,34,14,8,3,14,17,-19,85,51.8,35,18,88.9,13,47,19,6,5,17,18,19
12/12/15,W,74,48.6,50,22,95.5,6,49,26,11,2,23,16,25,80,37.5,20.8,16,81.3,7,33,21,15,3,17,15,-25
3/28/16,W,72,51.4,33.3,30,73.3,10,43,23,9,7,15,21,14,83,39.8,31.6,24,62.5,13,39,19,8,4,14,22,-14
12/2/15,W,90,41.1,33.3,20,70,11,54,25,11,9,11,12,25,78,33.3,21.4,18,83.3,6,44,17,7,6,17,20,-25
1/8/16,W,93,44.1,30.8,17,82.4,12,49,23,5,9,8,16,1,91,41.8,42.9,17,82.4,10,44,19,1,4,9,14,-1
11/28/15,W,85,47.1,52.9,20,95,12,49,25,11,9,16,14,20,87,42.5,23.1,13,61.5,12,43,28,9,5,18,17,-20
1/4/16,W,90,54.4,45,20,80,13,44,32,11,5,13,20,25,77,48.1,25,30,70,10,35,23,6,5,16,18,-25
1/21/16,W,86,48.8,64.3,28,85.7,10,43,24,8,6,8,21,28,81,39.5,33.3,23,82.6,9,43,18,3,4,15,26,-28
2/3/16,W,81,51.9,60,18,94.4,4,36,30,6,8,14,13,13,90,45.6,15.8,14,85.7,11,45,21,12,4,19,23,-13
4/7/16,L,80,48.8,43.8,23,69.6,5,32,28,10,2,12,11,-11,83,54.2,48,11,90.9,7,43,33,8,2,16,22,11
3/17/16,W,86,52.3,50,22,90.9,4,37,35,8,11,7,24,8,89,43.8,45.5,30,73.3,14,49,23,5,6,13,22,-8
2/6/16,W,88,44.3,33.3,25,80,15,51,27,4,6,10,19,4,86,39.5,33.3,27,88.9,13,46,19,5,3,9,22,-4
3/7/16,L,96,35.4,14.3,22,86.4,18,52,15,5,6,8,19,-8,78,41,43.8,30,93.3,8,48,19,5,7,9,18,8
11/21/15,W,72,47.2,33.3,22,77.3,7,40,20,7,6,18,20,10,74,43.2,11.1,17,100,7,35,19,13,2,17,23,-10
3/30/16,W,75,48,50,22,72.7,6,38,23,10,8,12,18,8,80,45,47.1,18,66.7,11,44,27,6,0,17,17,-8
12/11/15,W,82,53.7,42.9,25,60,11,49,26,9,6,13,13,22,88,40.9,36,10,60,9,36,20,7,5,16,21,-22
11/1/15,W,83,43.4,26.3,25,72,10,51,22,10,6,20,16,8,98,35.7,20.7,14,78.6,16,45,21,10,5,16,23,-8
3/2/16,W,84,51.2,21.4,9,88.9,5,41,25,8,6,8,20,16,78,39.7,31.6,23,56.5,7,42,19,3,1,16,13,-16
11/16/15,W,89,42.7,30.4,13,76.9,12,47,29,9,10,6,13,13,75,41.3,36.8,13,84.6,4,39,15,4,3,12,18,-13
1/2/16,W,86,52.3,54.2,19,94.7,8,39,31,9,2,11,22,18,74,50,40.9,33,60.6,8,37,26,7,4,16,20,-18
3/23/16,W,81,51.9,57.1,24,83.3,10,44,26,7,4,10,12,24,77,48.1,50,12,58.3,6,36,23,8,6,15,16,-24
11/30/15,L,90,41.1,14.3,18,72.2,12,47,20,5,4,9,17,-3,86,43,37.5,20,60,12,51,25,4,6,11,21,3
2/21/16,W,82,52.4,62.5,34,64.7,8,42,23,10,9,12,20,7,93,46.2,37.5,22,72.7,13,46,26,6,5,14,30,-7
12/18/15,W,87,49.4,52.6,24,79.2,10,44,25,7,4,9,30,8,72,50,41.7,40,62.5,6,37,23,6,8,11,22,-8
2/19/16,W,88,54.5,50,18,94.4,13,39,30,6,9,11,20,6,81,49.4,45.5,26,88.5,12,36,20,5,4,16,17,-6
2/9/16,W,89,52.8,42.9,26,73.1,11,43,25,10,4,10,17,18,70,57.1,33.3,24,70.8,1,31,21,7,5,18,20,-18
11/27/15,W,75,48,36.4,14,78.6,5,42,22,11,7,19,17,11,77,40.3,35,13,84.6,8,37,17,8,2,18,19,-11
3/25/16,W,77,57.1,38.9,18,83.3,8,37,25,7,5,14,12,6,83,53,38.9,13,69.2,8,31,23,11,4,11,19,-6
11/18/15,W,86,48.8,50,20,80,10,50,33,5,13,10,13,11,98,38.8,33.3,18,94.4,17,50,25,7,5,6,17,-11
11/20/15,L,84,40.5,52.9,16,81.3,5,43,22,5,8,8,17,-14,88,45.5,36.4,17,94.1,7,53,26,3,3,10,17,14
3/8/16,W,85,55.3,21.1,19,94.7,9,46,28,13,7,9,16,25,79,45.6,26.7,19,78.9,7,35,18,5,2,15,17,-25
4/12/16,W,87,42.5,28.6,32,75,11,42,15,12,8,11,22,4,87,40.2,24,25,88,18,55,18,7,5,21,23,-4
2/1/16,W,78,51.3,37.5,21,85.7,5,42,27,6,10,14,14,15,96,40.6,29.4,11,81.8,19,51,19,9,6,16,19,-15
12/30/15,W,76,56.6,42.9,33,60.6,6,46,26,13,5,13,16,33,81,39.5,27.8,18,55.6,8,36,18,6,3,15,23,-33
12/25/15,L,88,40.9,25,8,87.5,14,47,24,11,4,17,20,-4,74,43.2,46.7,26,65.4,8,42,23,8,2,17,17,4
11/11/15,W,82,56.1,46.7,18,77.8,8,42,27,4,4,11,21,12,88,44.3,40.9,23,60.9,10,36,26,6,3,9,15,-12
3/15/16,W,82,53.7,40,16,75,12,42,25,6,4,10,21,21,69,46.4,42.1,22,68.2,5,27,15,5,4,15,17,-21
2/27/16,W,76,48.7,42.1,28,78.6,7,43,24,4,4,14,21,10,84,41.7,32,22,72.7,9,39,19,5,4,14,27,-10
2/18/16,L,83,42.2,23.5,15,80,5,33,19,11,2,16,16,-19,78,50,48,20,75,8,45,23,8,7,20,20,19
3/3/16,W,81,44.4,38.1,15,93.3,5,49,27,8,10,13,11,8,89,39.3,33.3,8,100,7,41,23,6,4,11,13,-8
3/12/16,W,85,40,16.7,25,84,13,44,17,12,3,11,17,8,81,38.3,11.1,25,84,18,56,18,7,2,19,23,-8
4/11/16,W,83,49.4,35.3,28,60.7,4,40,25,11,12,19,19,4,100,41,22.7,17,82.4,17,51,21,8,3,19,25,-4
2/23/16,W,83,51.8,41.2,28,75,6,50,28,9,12,16,18,4,100,41,37,22,81.8,12,44,27,10,3,12,25,-4
2/3/16,L,88,47.7,30,19,63.2,9,45,21,12,8,17,19,-5,88,45.5,52.4,21,76.2,10,49,26,8,0,17,21,5
11/13/15,W,94,42.6,40.7,26,76.9,15,50,25,11,3,14,16,2,89,47.2,38.1,21,81,9,44,24,7,4,15,24,-2
2/10/16,W,87,50.6,25,29,75.9,15,44,29,7,6,14,16,4,91,46.2,42.9,17,64.7,18,44,29,9,10,19,21,-4
3/21/16,L,88,45.5,31,16,81.3,14,50,23,6,2,20,19,-7,91,45.1,50,23,65.2,11,40,28,13,7,9,16,7
2/26/16,L,78,43.6,50,37,73,13,44,19,6,3,17,23,-10,89,48.3,31,26,84.6,11,41,18,6,4,8,27,10
4/7/16,L,85,42.4,35.3,21,90.5,17,47,19,11,5,20,23,-8,80,45,52.4,31,71,13,43,25,11,4,16,17,8
4/9/16,W,94,47.9,40.6,20,55,16,40,22,12,4,11,23,2,81,48.1,40.6,28,75,13,44,24,6,5,21,25,-2
11/25/15,W,77,57.1,43.5,37,83.8,7,42,23,9,7,9,19,11,88,47.7,41.9,27,77.8,10,37,30,7,7,11,22,-11
11/23/15,L,104,50,25.8,16,62.5,8,46,34,10,8,20,30,-5,98,50,31,26,76.9,8,48,24,10,7,19,19,5
1/21/16,W,92,35.9,29.2,24,75,17,56,24,13,4,19,14,3,84,41.7,24.2,15,66.7,7,42,21,15,9,19,19,-3
2/1/16,W,86,45.3,34.6,30,80,18,53,21,7,3,16,17,7,84,50,40,17,70.6,10,37,27,11,5,15,27,-7
1/26/16,L,86,41.9,36.8,32,56.3,10,45,26,7,5,14,18,-15,90,48.9,30,19,78.9,10,48,28,6,8,13,23,15
12/27/15,L,76,39.5,37.5,31,80.6,7,43,22,10,5,23,22,-4,92,41.3,30.3,16,75,14,52,19,13,5,18,23,4
12/10/15,W,93,45.2,18.8,16,75,10,44,24,6,3,12,20,2,83,39.8,31,28,78.6,13,54,17,9,6,19,22,-2
4/13/16,L,96,33.3,29.7,13,46.2,15,49,21,11,4,20,17,-35,97,48.5,28.6,19,63.2,14,55,33,11,7,14,15,35
11/11/15,W,74,50,56.3,24,75,7,46,20,7,2,19,20,9,89,38.2,28.1,20,75,14,45,16,10,3,16,20,-9
4/1/16,L,87,43.7,33.3,29,79.3,16,41,20,7,5,14,16,-6,82,51.2,54.5,17,94.1,7,38,23,5,6,18,22,6
1/13/16,L,84,48.8,26.1,14,64.3,10,52,21,4,7,18,15,-12,100,42,48.5,11,81.8,13,45,27,10,3,7,18,12
3/3/16,W,80,52.5,28,24,54.2,9,43,23,8,4,13,14,3,94,47.9,24.1,6,66.7,13,47,25,5,3,15,25,-3
10/31/15,L,101,42.6,33.3,25,68,19,49,20,9,2,14,34,-5,76,51.3,23.5,46,69.6,6,41,25,4,9,17,22,5
3/23/16,L,91,46.2,40,23,52.2,14,40,23,6,4,17,25,-9,80,56.3,38.5,32,56.3,9,43,29,8,6,18,18,9
1/30/16,L,92,41.3,37.5,38,84.2,18,51,16,10,3,19,27,-4,79,51.9,44.4,37,83.8,2,32,23,15,9,13,26,4
11/19/15,L,84,51.2,52.2,20,55,9,42,25,3,3,18,27,-7,89,47.2,29.2,33,75.8,12,41,25,11,7,7,15,7
1/28/16,L,89,44.9,35.7,20,75,4,40,29,6,8,14,20,-9,98,43.9,38.5,24,75,12,47,25,9,6,14,20,9
3/25/16,W,90,44.4,31.8,39,74.4,12,52,28,10,7,12,22,22,94,37.2,28.1,23,65.2,18,57,20,4,2,22,27,-22
3/7/16,L,83,49.4,28,27,85.2,6,44,27,12,1,24,25,-3,94,47.9,28,26,69.2,10,43,23,17,6,17,21,3
12/30/15,L,74,48.6,32,41,61,7,46,23,5,5,22,26,-5,94,42.6,29,34,61.8,16,53,23,10,9,13,28,5
12/15/15,W,75,50.7,45.8,29,69,9,47,25,13,3,29,19,10,82,41.5,30.8,23,73.9,7,36,22,17,3,22,28,-10
10/28/15,W,88,50,37.5,14,85.7,6,51,22,7,4,12,21,18,91,39.6,33.3,18,61.1,5,39,19,7,2,11,17,-18
12/5/15,W,77,50.6,50,30,70,8,40,23,7,3,15,21,6,83,45.8,33.3,26,84.6,13,45,24,3,4,14,24,-6
3/11/16,L,86,43,52.8,23,82.6,7,39,20,4,4,11,23,-16,89,44.9,45,39,76.9,16,56,23,5,6,8,20,16
3/31/16,W,90,45.6,41.2,27,74.1,15,50,26,9,10,16,20,7,88,42,37.5,34,76.5,16,48,20,12,6,15,25,-7
11/30/15,L,87,37.9,21.7,27,59.3,13,54,18,6,2,21,38,-15,85,38.8,42.1,56,50,18,55,26,7,5,12,22,15
2/25/16,L,80,46.3,37.1,22,81.8,11,40,22,4,3,21,30,-14,82,53.7,34.5,35,60,12,46,26,14,5,18,25,14
12/20/15,L,80,48.8,38.2,22,81.8,10,42,23,7,0,19,24,-7,75,57.3,52.2,26,69.2,5,30,26,11,7,12,14,7
3/2/16,L,84,40.5,37.9,20,70,12,48,15,4,7,14,21,-23,107,40.2,26.9,24,95.8,19,57,20,9,8,5,16,23
2/23/16,W,80,50,43.5,25,88,7,40,24,6,6,15,18,8,90,47.8,25,19,78.9,12,47,18,10,2,13,20,-8
3/18/16,W,78,46.2,33.3,40,90,6,45,17,4,3,13,26,5,83,48.2,47.6,28,78.6,3,34,23,7,4,7,26,-5
3/1/16,W,88,42,40,20,90,9,55,17,5,7,10,18,19,88,37.5,28.6,18,72.2,8,46,11,4,4,8,17,-19
1/29/16,W,92,48.9,35,16,75,13,51,24,10,4,11,21,18,80,38.8,34.5,28,67.9,14,47,17,9,4,16,12,-18
2/8/16,W,89,49.4,34.5,20,70,8,37,22,9,6,13,23,6,86,50,36.8,19,68.4,5,39,18,5,3,16,24,-6
3/26/16,W,91,41.8,32,30,80,11,56,21,9,5,10,21,3,93,41.9,26.3,24,70.8,10,53,21,5,6,13,22,-3
3/28/16,W,80,47.5,48.3,18,83.3,5,42,25,6,10,19,23,12,89,41.6,46.7,19,63.2,11,43,20,11,2,15,20,-12
1/31/16,W,76,42.1,22.2,30,86.7,8,37,16,7,5,13,21,3,80,43.8,25,28,67.9,15,49,20,10,4,17,23,-3
4/9/16,L,80,50,37.5,18,88.9,11,37,19,2,4,19,20,-1,84,48.8,38.5,25,76,13,37,24,8,7,11,18,1
2/6/16,W,87,40.2,31.4,23,65.2,20,54,21,15,6,22,21,17,77,32.5,19.4,30,73.3,12,43,13,13,4,23,21,-17
2/10/16,W,89,46.1,28.6,34,76.5,16,49,21,11,2,13,27,13,77,48.1,32.4,34,52.9,8,40,23,6,3,20,22,-13
11/9/15,L,91,39.6,34.5,27,81.5,10,39,20,6,3,10,22,-4,77,51.9,36.8,32,65.6,8,47,20,5,7,15,20,4
11/2/15,W,89,46.1,30,20,75,11,46,18,5,6,16,27,5,79,43,23.1,39,76.9,8,41,22,10,4,15,22,-5
1/3/16,W,78,51.3,43.5,32,68.8,7,41,23,4,3,11,34,6,80,42.5,31.8,48,64.6,15,41,20,7,6,9,25,-6
1/15/16,W,93,50.5,42.9,11,63.6,12,42,26,7,5,9,18,12,85,44.7,42.1,28,71.4,16,46,22,6,5,12,10,-12
1/8/16,L,96,39.6,36.4,28,71.4,12,45,21,12,4,9,17,-20,87,52.9,56.3,21,85.7,5,48,36,6,5,15,20,20
3/23/16,W,89,44.9,25.9,25,88,11,46,19,12,8,14,12,6,96,43.8,30,11,90.9,11,47,21,8,6,17,17,-6
11/24/15,L,88,35.2,27.3,27,74.1,16,55,18,5,9,15,21,-5,86,38.4,38.9,23,87,6,44,19,6,3,14,18,5
3/6/16,L,78,44.9,35.5,23,95.7,3,31,18,8,0,13,23,-20,84,52.4,54.5,28,82.1,10,45,22,7,1,12,23,20
12/1/15,L,100,41,37.5,17,88.2,13,50,24,6,1,16,23,-3,94,45.7,31,24,83.3,12,49,23,7,5,12,17,3
12/7/15,L,85,38.8,24.2,18,77.8,15,46,21,10,7,17,25,-2,73,41.1,30.8,33,78.8,10,45,22,8,7,17,19,2
11/15/15,L,89,39.3,23.8,21,90.5,16,46,20,5,3,12,25,-12,83,49.4,29,19,78.9,7,37,29,6,9,12,16,12
2/27/16,W,87,43.7,23.8,27,81.5,8,47,20,6,7,10,17,8,94,41.5,31.8,12,83.3,10,50,33,4,6,9,21,-8
12/11/15,W,96,46.9,35.3,7,57.1,14,51,23,7,3,12,14,10,83,43.4,37.1,18,61.1,8,40,21,8,7,12,9,-10
12/8/15,L,79,50.6,42.3,16,56.3,10,36,21,3,2,19,25,-5,79,50.6,42.9,20,80,6,30,18,10,4,9,18,5
4/5/16,W,93,43,38.7,27,85.2,19,49,20,12,7,14,19,8,78,52.6,50,21,66.7,3,34,20,6,7,19,19,-8
11/28/15,W,78,48.7,40,26,76.9,12,46,24,5,2,16,16,12,82,43.9,30.4,23,73.9,6,33,20,12,2,9,19,-12
12/14/15,W,81,43.2,40.6,29,75.9,10,50,28,7,5,15,21,4,82,43.9,32,27,77.8,5,41,15,9,9,11,22,-4
11/13/15,L,69,47.8,36.4,29,89.7,10,43,17,5,10,22,22,-1,86,41.9,37.5,27,85.2,14,35,22,10,0,10,21,1
4/3/16,L,85,44.7,37.5,33,78.8,11,37,23,8,4,13,16,-25,88,56.8,60,22,81.8,11,43,30,5,8,13,23,25
12/21/15,L,81,46.9,20.8,22,72.7,14,50,24,5,4,19,20,-9,77,48.1,31,28,82.1,2,31,21,8,1,10,17,9
3/20/16,L,104,40.4,39.1,28,64.3,22,52,25,9,4,15,22,-12,89,55.1,60,23,82.6,8,50,31,7,8,16,21,12
12/12/15,L,89,46.1,28.6,29,75.9,14,39,15,4,0,8,22,-2,75,52,42.9,28,89.3,7,34,17,3,3,11,22,2
12/30/15,W,87,47.1,37.5,20,80,12,47,22,8,6,15,18,7,87,42.5,44.4,19,89.5,12,44,20,9,5,14,16,-7
12/18/15,L,73,43.8,34.4,26,73.1,7,42,21,3,2,19,23,-8,84,46.4,13.3,31,71,13,48,19,11,5,13,18,8
4/13/16,W,89,43.8,30.6,22,81.8,13,45,19,11,8,17,19,8,94,42.6,28,18,66.7,20,53,24,10,6,20,19,-8
4/6/16,W,84,51.2,45.5,24,79.2,9,39,32,11,6,15,23,5,91,47.3,40.9,31,64.5,19,50,18,9,2,17,20,-5
2/28/16,W,81,50.6,58.3,21,71.4,8,45,19,4,7,13,20,9,93,43,21.4,25,76,19,52,21,7,5,9,17,-9
12/16/15,L,92,34.8,42.3,18,83.3,17,47,13,6,3,18,28,-16,79,48.1,14.3,37,75.7,14,51,13,6,8,19,20,16
1/10/16,W,100,42,43.2,14,85.7,20,52,27,7,4,17,28,5,76,48.7,47.6,36,72.2,8,42,23,8,6,19,16,-5
1/23/16,W,93,50.5,32.3,22,77.3,14,42,26,12,1,9,22,18,69,49.3,41.2,32,87.5,4,30,14,4,6,19,20,-18
12/23/15,L,95,34.7,25,24,66.7,22,58,16,7,7,14,22,-26,85,48.2,41.9,23,87,8,49,27,5,8,11,17,26
1/16/16,L,87,39.1,17.2,24,66.7,9,38,17,6,4,14,22,-25,76,55.3,43.5,30,66.7,3,45,27,9,8,13,25,25
3/12/16,W,84,56,48.6,11,90.9,9,51,34,2,3,15,20,37,91,37.4,26.9,18,50,11,39,19,6,4,15,16,-37
11/18/15,L,88,39.8,30,29,82.8,10,48,18,11,7,19,27,-5,92,34.8,31.8,35,85.7,13,51,22,11,6,18,20,5
